heldout_label,selection_mode,selection_value,fold_status,c_representation,topology_arm,n_nodes,n_directed_edges,n_seed_events,mean_seed_strength,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,topology_notes
P25,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,7,0.08905382627379203,-0.004011599650877911,0.02128787055662034,C12 capacity-preserving target-shuffled control
P25,quantile,0.6,valid,receiver_standpoint_magnitude_c,c10,10,40,7,0.08905382627379203,0.010248263607741474,0.014334500249916218,"C10(1,2) neighbouring-cycle control"
P25,quantile,0.6,valid,receiver_standpoint_magnitude_c,c11,11,44,7,0.08905382627379203,0.0021005399627586955,0.01601682307233984,"C11(1,2) neighbouring-cycle control"
P25,quantile,0.6,valid,receiver_standpoint_magnitude_c,c13,13,52,7,0.08905382627379203,-0.004324158069039228,0.019527573620246364,"C13(1,2) neighbouring-cycle control"
P25,quantile,0.6,valid,receiver_standpoint_magnitude_c,c14,14,56,7,0.08905382627379203,-0.005644777925366932,0.02759181190069203,"C14(1,2) neighbouring-cycle control"
P26,quantile,0.6,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,8,0.10050434446974438,0.0012219460241406392,0.00823557284175849,12 nodes with no coupling edges
P26,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,8,0.10050434446974438,-0.0003590311858271125,0.009210299416053502,primary Luke/D12RG normalized readout candidate
P26,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,8,0.10050434446974438,-0.002644372119832411,0.013756847748727428,"C12(1,2) with all directed arrows reversed"
P26,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,8,0.10050434446974438,-0.0017712219268683903,0.007432411889505935,degree-matched C12 side-correspondence-broken control
P26,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,8,0.10050434446974438,0.0006841328034833122,0.016546936115015034,C12 capacity-preserving target-shuffled control
P26,quantile,0.6,valid,receiver_standpoint_magnitude_c,c10,10,40,8,0.10050434446974438,-0.002790081346152922,0.017162225099337215,"C10(1,2) neighbouring-cycle control"
P26,quantile,0.6,valid,receiver_standpoint_magnitude_c,c11,11,44,8,0.10050434446974438,-0.0030833462547759385,0.012186127208150793,"C11(1,2) neighbouring-cycle control"
P26,quantile,0.6,valid,receiver_standpoint_magnitude_c,c13,13,52,8,0.10050434446974438,0.0017575760119375849,0.013643795146805977,"C13(1,2) neighbouring-cycle control"
P26,quantile,0.6,valid,receiver_standpoint_magnitude_c,c14,14,56,8,0.10050434446974438,0.00512469019219517,0.014732966347644883,"C14(1,2) neighbouring-cycle control"
P3,quantile,0.6,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,10,0.10258340526465921,-0.0008280702214004681,0.009888601929878994,12 nodes with no coupling edges
P3,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,10,0.10258340526465921,-0.0014385764597754757,0.009927544974072623,primary Luke/D12RG normalized readout candidate
P3,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,10,0.10258340526465921,-0.005526953421789756,0.007944052782541164,"C12(1,2) with all directed arrows reversed"
P3,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,10,0.10258340526465921,0.0018834600412605425,0.011980919694404579,degree-matched C12 side-correspondence-broken control
P3,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,10,0.10258340526465921,-0.00035273488805855763,0.014500614024198147,C12 capacity-preserving target-shuffled control
P3,quantile,0.6,valid,receiver_standpoint_magnitude_c,c10,10,40,10,0.10258340526465921,-0.002340757114553078,0.010402935735956985,"C10(1,2) neighbouring-cycle control"
P3,quantile,0.6,valid,receiver_standpoint_magnitude_c,c11,11,44,10,0.10258340526465921,-0.0003640793923220017,0.009965960297611811,"C11(1,2) neighbouring-cycle control"
P3,quantile,0.6,valid,receiver_standpoint_magnitude_c,c13,13,52,10,0.10258340526465921,-0.0008341071702362444,0.010955126360745854,"C13(1,2) neighbouring-cycle control"
P3,quantile,0.6,valid,receiver_standpoint_magnitude_c,c14,14,56,10,0.10258340526465921,0.004692322652923566,0.014382233906536783,"C14(1,2) neighbouring-cycle control"
P4,quantile,0.6,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,8,0.1247358138712142,-0.004294960357487312,0.010246619303896096,12 nodes with no coupling edges
P4,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,8,0.1247358138712142,0.0006113614401704453,0.011310979098320007,primary Luke/D12RG normalized readout candidate
P4,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,8,0.1247358138712142,0.0008136428313283922,0.013390942176371564,"C12(1,2) with all directed arrows reversed"
P4,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,8,0.1247358138712142,0.004152629270210202,0.020823018430948654,degree-matched C12 side-correspondence-broken control
P4,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,8,0.1247358138712142,-0.0050975039398398645,0.013107679877658793,C12 capacity-preserving target-shuffled control
P4,quantile,0.6,valid,receiver_standpoint_magnitude_c,c10,10,40,8,0.1247358138712142,-0.00021712413929804515,0.014639568782684879,"C10(1,2) neighbouring-cycle control"
P4,quantile,0.6,valid,receiver_standpoint_magnitude_c,c11,11,44,8,0.1247358138712142,-0.0009298936212308115,0.01754359207279645,"C11(1,2) neighbouring-cycle control"
P4,quantile,0.6,valid,receiver_standpoint_magnitude_c,c13,13,52,8,0.1247358138712142,0.0009251680887854946,0.016356451774514353,"C13(1,2) neighbouring-cycle control"
P4,quantile,0.6,valid,receiver_standpoint_magnitude_c,c14,14,56,8,0.1247358138712142,-0.004402158815910243,0.013161838814367251,"C14(1,2) neighbouring-cycle control"
P5,quantile,0.6,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,10,0.0873320943892201,-0.0027559418417991443,0.007191740356760693,12 nodes with no coupling edges
P5,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,10,0.0873320943892201,0.000560377375627748,0.015058000055236082,primary Luke/D12RG normalized readout candidate
P5,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,10,0.0873320943892201,-0.00039381459491127143,0.012202550078497026,"C12(1,2) with all directed arrows reversed"
P5,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,10,0.0873320943892201,-0.0026298421830888096,0.00793957176526842,degree-matched C12 side-correspondence-broken control
P5,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,10,0.0873320943892201,-0.005728570758528781,0.012436907425444073,C12 capacity-preserving target-shuffled control
P5,quantile,0.6,valid,receiver_standpoint_magnitude_c,c10,10,40,10,0.0873320943892201,0.0029880505328877603,0.012050854401806834,"C10(1,2) neighbouring-cycle control"
P5,quantile,0.6,valid,receiver_standpoint_magnitude_c,c11,11,44,10,0.0873320943892201,0.002910891903007856,0.01728064066673342,"C11(1,2) neighbouring-cycle control"
P5,quantile,0.6,valid,receiver_standpoint_magnitude_c,c13,13,52,10,0.0873320943892201,0.005051215151243733,0.009123704254851426,"C13(1,2) neighbouring-cycle control"
P5,quantile,0.6,valid,receiver_standpoint_magnitude_c,c14,14,56,10,0.0873320943892201,-0.0014959285574224108,0.011903998477450339,"C14(1,2) neighbouring-cycle control"
P6,quantile,0.6,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,8,0.11269137051825777,-0.0018474314738632168,0.02200011890685165,12 nodes with no coupling edges
P6,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,8,0.11269137051825777,-0.003243287316071625,0.014684225586202842,primary Luke/D12RG normalized readout candidate
P6,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,8,0.11269137051825777,0.0038638973754053685,0.009889912613809242,"C12(1,2) with all directed arrows reversed"
P6,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,8,0.11269137051825777,0.0024016325163563695,0.014119601094850026,degree-matched C12 side-correspondence-broken control
P6,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,8,0.11269137051825777,0.004230010777677322,0.010580554116073487,C12 capacity-preserving target-shuffled control
P6,quantile,0.6,valid,receiver_standpoint_magnitude_c,c10,10,40,8,0.11269137051825777,-0.0014018915673628099,0.012785727014632717,"C10(1,2) neighbouring-cycle control"
P6,quantile,0.6,valid,receiver_standpoint_magnitude_c,c11,11,44,8,0.11269137051825777,0.003918079332723066,0.013748480431842083,"C11(1,2) neighbouring-cycle control"
P6,quantile,0.6,valid,receiver_standpoint_magnitude_c,c13,13,52,8,0.11269137051825777,-0.0018056064993380975,0.0142314422018757,"C13(1,2) neighbouring-cycle control"
P6,quantile,0.6,valid,receiver_standpoint_magnitude_c,c14,14,56,8,0.11269137051825777,0.0004115012949974731,0.01982852913326029,"C14(1,2) neighbouring-cycle control"
P7,quantile,0.6,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,4,0.1334140041994235,0.011809534866674532,0.0320499095875191,12 nodes with no coupling edges
P7,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,4,0.1334140041994235,-0.005305055293192168,0.024248591510137002,primary Luke/D12RG normalized readout candidate
P7,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,4,0.1334140041994235,0.005369471610470521,0.03205363773339838,"C12(1,2) with all directed arrows reversed"
P7,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,4,0.1334140041994235,0.002544303602158345,0.026942707339048706,degree-matched C12 side-correspondence-broken control
P7,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,4,0.1334140041994235,-0.006078641848268792,0.01985523103073248,C12 capacity-preserving target-shuffled control
P7,quantile,0.6,valid,receiver_standpoint_magnitude_c,c10,10,40,4,0.1334140041994235,-0.006923947715689661,0.02169698452105627,"C10(1,2) neighbouring-cycle control"
P7,quantile,0.6,valid,receiver_standpoint_magnitude_c,c11,11,44,4,0.1334140041994235,-0.005959143896487832,0.019988682305975062,"C11(1,2) neighbouring-cycle control"
P7,quantile,0.6,valid,receiver_standpoint_magnitude_c,c13,13,52,4,0.1334140041994235,0.008552605550243396,0.038698066072606584,"C13(1,2) neighbouring-cycle control"
P7,quantile,0.6,valid,receiver_standpoint_magnitude_c,c14,14,56,4,0.1334140041994235,0.004430912559172519,0.026835832276339004,"C14(1,2) neighbouring-cycle control"
P8,quantile,0.6,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,4,0.11656409081544508,0.006306300408195318,0.05296356909646928,12 nodes with no coupling edges
P8,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,4,0.11656409081544508,0.003333769746456612,0.0182072430537164,primary Luke/D12RG normalized readout candidate
P8,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,4,0.11656409081544508,0.002552453567915957,0.027523141791216968,"C12(1,2) with all directed arrows reversed"
P8,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,4,0.11656409081544508,-0.011204010457983,0.030066677025235477,degree-matched C12 side-correspondence-broken control
P8,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,4,0.11656409081544508,0.0032790025322906448,0.02715973563017488,C12 capacity-preserving target-shuffled control
P8,quantile,0.6,valid,receiver_standpoint_magnitude_c,c10,10,40,4,0.11656409081544508,-0.0022131522985855212,0.026357202581945186,"C10(1,2) neighbouring-cycle control"
P8,quantile,0.6,valid,receiver_standpoint_magnitude_c,c11,11,44,4,0.11656409081544508,0.0006629822951489996,0.022111534867806395,"C11(1,2) neighbouring-cycle control"
P8,quantile,0.6,valid,receiver_standpoint_magnitude_c,c13,13,52,4,0.11656409081544508,-0.003892425331568605,0.03018195643872185,"C13(1,2) neighbouring-cycle control"
P8,quantile,0.6,valid,receiver_standpoint_magnitude_c,c14,14,56,4,0.11656409081544508,-0.004584065620876233,0.015045896231171712,"C14(1,2) neighbouring-cycle control"
P9,quantile,0.6,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,9,0.07973337882478732,-0.0046522965238112385,0.012021759468028576,12 nodes with no coupling edges
P9,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,9,0.07973337882478732,-0.00012822375990534864,0.0100904611023994,primary Luke/D12RG normalized readout candidate
P9,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,9,0.07973337882478732,0.0010064928932922792,0.01231608360733213,"C12(1,2) with all directed arrows reversed"
P9,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,9,0.07973337882478732,-0.001750308463791336,0.010064797675930999,degree-matched C12 side-correspondence-broken control
P9,quantile,0.6,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,9,0.07973337882478732,-0.003919231534081623,0.006588488772028099,C12 capacity-preserving target-shuffled control
P9,quantile,0.6,valid,receiver_standpoint_magnitude_c,c10,10,40,9,0.07973337882478732,-0.0025496879070257853,0.011993240641290877,"C10(1,2) neighbouring-cycle control"
P9,quantile,0.6,valid,receiver_standpoint_magnitude_c,c11,11,44,9,0.07973337882478732,-0.003497616541485579,0.011009647216839665,"C11(1,2) neighbouring-cycle control"
P9,quantile,0.6,valid,receiver_standpoint_magnitude_c,c13,13,52,9,0.07973337882478732,0.0008698531292851418,0.011521525647532591,"C13(1,2) neighbouring-cycle control"
P9,quantile,0.6,valid,receiver_standpoint_magnitude_c,c14,14,56,9,0.07973337882478732,0.004585118424984578,0.0074582822671773056,"C14(1,2) neighbouring-cycle control"
P1,quantile,0.7,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,4,0.13861039692464158,0.0101086988496279,0.030856749807275794,12 nodes with no coupling edges
P1,quantile,0.7,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,4,0.13861039692464158,0.005811917667398035,0.025565617063247757,primary Luke/D12RG normalized readout candidate
P1,quantile,0.7,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,4,0.13861039692464158,-0.006700157189916677,0.020197437708177834,"C12(1,2) with all directed arrows reversed"
P1,quantile,0.7,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,4,0.13861039692464158,0.005342482836813917,0.02391679972391327,degree-matched C12 side-correspondence-broken control
P1,quantile,0.7,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,4,0.13861039692464158,0.006837918215526147,0.017189819346220752,C12 capacity-preserving target-shuffled control
P1,quantile,0.7,valid,receiver_standpoint_magnitude_c,c10,10,40,4,0.13861039692464158,0.007172302362346433,0.022839964769254303,"C10(1,2) neighbouring-cycle control"
P1,quantile,0.7,valid,receiver_standpoint_magnitude_c,c11,11,44,4,0.13861039692464158,0.007106357613116512,0.018742183996000694,"C11(1,2) neighbouring-cycle control"
P1,quantile,0.7,valid,receiver_standpoint_magnitude_c,c13,13,52,4,0.13861039692464158,-0.0010747907205674939,0.01929968725517766,"C13(1,2) neighbouring-cycle control"
P1,quantile,0.7,valid,receiver_standpoint_magnitude_c,c14,14,56,4,0.13861039692464158,0.0032827526346669803,0.018592172739799604,"C14(1,2) neighbouring-cycle control"
P10,quantile,0.7,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,5,0.0858939699251782,0.004424856638018088,0.02599375648069503,12 nodes with no coupling edges
P10,quantile,0.7,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,5,0.0858939699251782,0.0035459523568692405,0.016206562082221248,primary Luke/D12RG normalized readout candidate
P10,quantile,0.7,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,5,0.0858939699251782,-0.001543195451584765,0.0204215736739265,"C12(1,2) with all directed arrows reversed"
P10,quantile,0.7,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,5,0.0858939699251782,0.0060880957036914376,0.012533081008050664,degree-matched C12 side-correspondence-broken control
P10,quantile,0.7,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,5,0.0858939699251782,-0.007309426440897919,0.023410758942817828,C12 capacity-preserving target-shuffled control
P10,quantile,0.7,valid,receiver_standpoint_magnitude_c,c10,10,40,5,0.0858939699251782,0.00446896484024979,0.020628024431590307,"C10(1,2) neighbouring-cycle control"
P10,quantile,0.7,valid,receiver_standpoint_magnitude_c,c11,11,44,5,0.0858939699251782,0.002204031638998526,0.01292639483066064,"C11(1,2) neighbouring-cycle control"
P10,quantile,0.7,valid,receiver_standpoint_magnitude_c,c13,13,52,5,0.0858939699251782,0.0062975366952515155,0.027418619608657387,"C13(1,2) neighbouring-cycle control"
P10,quantile,0.7,valid,receiver_standpoint_magnitude_c,c14,14,56,5,0.0858939699251782,-0.007752837944245155,0.014451998871108842,"C14(1,2) neighbouring-cycle control"
P11,quantile,0.7,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,2,0.125,,,12 nodes with no coupling edges
P11,quantile,0.7,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,2,0.125,,,primary Luke/D12RG normalized readout candidate
