event_class,event_role,null_index,null_model,n_nodes,n_directed_edges,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,D12_recovery,D24_recovery
b54u_boundary_far_matched,boundary_distance_stratum,35,degree-matched directed random graph,12,48,0.0076955512287026455,0.0026729770435354435,0.5448154451996498,0.48269797586904223
b54u_boundary_far_matched,boundary_distance_stratum,36,degree-matched directed random graph,12,48,0.011590634860397851,0.001830195205456358,0.5736822648559371,0.4789511693591802
b54u_boundary_far_matched,boundary_distance_stratum,37,degree-matched directed random graph,12,48,0.011659461563639983,0.00276949159809783,0.58461829412174,0.48466545949644324
b54u_boundary_far_matched,boundary_distance_stratum,38,degree-matched directed random graph,12,48,0.009481048965083574,0.001728111114433409,0.6421560562745043,0.5519486219374329
b54u_boundary_far_matched,boundary_distance_stratum,39,degree-matched directed random graph,12,48,0.0024258769601574397,0.00326673006866412,0.5466697793415597,0.4556458479804433
b54u_boundary_far_matched,boundary_distance_stratum,40,degree-matched directed random graph,12,48,0.008392179931784512,0.0023889854427390947,0.5798268855149238,0.5268700280579015
b54u_boundary_far_matched,boundary_distance_stratum,41,degree-matched directed random graph,12,48,0.006218365938956218,0.0017978945211533325,0.6029679688377855,0.5081615457850369
b54u_boundary_far_matched,boundary_distance_stratum,42,degree-matched directed random graph,12,48,0.007171793773926067,0.004480603148387462,0.5384662456700163,0.4809631246141932
b54u_boundary_far_matched,boundary_distance_stratum,43,degree-matched directed random graph,12,48,0.006452551024643676,0.0035603605894454363,0.5725043330654876,0.5203238858502809
b54u_boundary_far_matched,boundary_distance_stratum,44,degree-matched directed random graph,12,48,0.0019106533579643153,0.0016194456997786829,0.532752285703635,0.5104942112254448
