event_class,label,task_idx,phase,strength,event_rule
c_to_ab_standpoint_only,P18,195.0,-0.0027342266692567,0.36598194147292556,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P18,228.0,0.1023438565143076,0.5462511301737161,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P19,95.0,-0.0372145670299427,0.46256067498020426,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P19,249.0,-0.2166070472298696,1.125277054054892,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P19,351.0,0.2140158557017644,1.2853205423107232,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P19,384.0,0.189903492956658,1.8099364474361193,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P19,398.0,-0.240070836706086,0.6264507937291455,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P2,106.0,-0.1221769944153266,3.319949292256084,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P2,146.0,0.0636796371990668,1.2099524073902463,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P2,173.0,-0.0693785013483995,1.3424350901125526,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P2,177.0,0.0422270737310269,1.1472916533509168,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P2,384.0,0.1691058364940951,1.0290608972108328,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P20,73.0,0.0763496563456038,2.071815602219709,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P20,123.0,0.0136020972949251,2.702231715258548,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P20,217.0,0.1284856019267746,1.2763454119787463,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P20,234.0,-0.0803876989477943,1.2740540078758913,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P20,292.0,-0.0250135175248449,1.9271783104938034,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P21,89.0,0.0099402080048187,1.4182442978104057,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P21,106.0,-0.0621356562944574,0.9378809195869395,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P21,325.0,0.043236617970275,1.5956520416268523,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P21,366.0,-0.0247931101578713,0.9277026848232071,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P22,84.0,-0.0967359465212246,1.3258320604271783,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P22,148.0,-0.1115748389217627,2.4607372717595943,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P22,273.0,-0.019597897565257,0.44924906072208615,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P22,352.0,0.0127533147273151,0.7014386783735365,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P23,32.0,0.1994415905573427,0.7226649669032443,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P23,68.0,0.0395040161960473,0.7469037814352976,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P23,284.0,0.1668392039717959,1.5008713173322805,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P23,294.0,-0.0389520145789771,2.149704858506149,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P24,33.0,0.0812209549433879,0.5265140200024995,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P24,101.0,-0.3145987243594403,0.736830561328886,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P24,124.0,-0.1508132831211058,0.987123685056648,per-label top 0.75 of c_to_ab_standpoint_only
