topology_class,topology_name,topology_role,n_nodes,n_directed_edges,edge_convention,event_class,condition,mu_sector,closed_walk_count,closed_walks_per_node,n_seed_events,mean_seed_strength,total_impulse_budget,effect_vs_time_shifted,effect_vs_random_event,mu_p_value,notes,mu_differentiated_recovery,mu_differentiated_recovery_sd,mu_late_window_stability,mu_late_window_stability_sd,mu_post_event_score,mu_post_event_score_sd,mu_recovery_improvement,mu_recovery_improvement_sd,n_events_evaluated,n_events_evaluated_sd,mu_q_value,directional_endogenous_gt_both_controls,mu_diagnostic_interpretation
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,time_shifted,4,300,15.0,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,-0.00022234701640757372,0.0022324118587061605,0.9179422952159403,0.005787180555862271,0.4898954068414708,0.004343251590357674,-0.0010670242769741409,0.0037673294362629596,25.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,random_event,4,300,15.0,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,0.0010419714691771152,0.0016403752967949345,0.8321316658986507,0.007389210326159318,0.4953777634057923,0.0026512429670696933,0.0008789017337765817,0.0027837825128093525,190.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,endogenous,5,120,6.0,192,0.09999999999999999,19.2,-0.0006000712007698374,-0.0006257090392940842,0.6583850931677019,exploratory FES fivefold-to-12-face bridge family,-0.0005918375601242353,0.0020678641200039182,0.8498491527825174,0.008910228906423949,0.49639227859021806,0.002965637499648066,-0.001297453670586939,0.0036111273289359375,24.0,0.0,0.8863521907000167,False,no_directional_mu_sector_advantage
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,time_shifted,5,120,6.0,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,8.233640645602022e-06,0.0025755942658786885,0.8723634057886234,0.010447216452554541,0.4926410122190633,0.004398322300039415,-0.00033096054531709133,0.0042498457873105175,25.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,random_event,5,120,6.0,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,3.387147916984886e-05,0.001685742911530451,0.824541036708031,0.00957005079701687,0.49506094689338226,0.0024795679642922075,-0.0003572431631416612,0.002872836584136407,190.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,endogenous,6,1740,87.0,192,0.09999999999999999,19.2,0.00045259828399176437,-8.648704040593543e-05,0.4906832298136646,exploratory FES fivefold-to-12-face bridge family,-0.0006467207265429306,0.002055756091030424,0.7624367863146974,0.00860535908845368,0.4972935527659258,0.002710029013063276,-0.0006829829686184379,0.003746329164354527,24.0,0.0,0.8575270538515719,False,no_directional_mu_sector_advantage
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,time_shifted,6,1740,87.0,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,-0.001099319010534695,0.002061564788352444,0.8167347038458391,0.014968007587151682,0.500056797812923,0.004109916215241122,-0.0012656758890168703,0.0035053286077701747,25.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,random_event,6,1740,87.0,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,-0.0005602336861369951,0.0015375423473875881,0.7696714978872603,0.012269597128980802,0.5014289955518842,0.0023469810853423033,-0.000549206611672925,0.002585629532377674,190.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,endogenous,8,11340,567.0,192,0.09999999999999999,19.2,0.0009975780038713015,0.000981504026102769,0.2732919254658385,exploratory FES fivefold-to-12-face bridge family,0.00010522885044570438,0.00217907584117448,0.9561312685330037,0.01001140729164744,0.5009284388332101,0.004148402530726444,0.0003334641267784262,0.003812107754164881,24.0,0.0,0.8575270538515719,True,directional_mu_sector_signal_not_fdr_confirmed
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,time_shifted,8,11340,567.0,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,-0.0008923491534255972,0.0023621338401370036,0.826152953238022,0.022872977510374485,0.49646270363878636,0.00316895189816673,-0.0014342776315562976,0.0038663743303013563,25.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,random_event,8,11340,567.0,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,-0.0008762751756570646,0.0012164258401566761,0.8878344845420821,0.006871353302532788,0.4994221240126717,0.0011519308349338152,-0.001352264951783339,0.0020826285606033567,190.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,endogenous,9,17640,882.0,192,0.09999999999999999,19.2,-0.0009751370001382334,-0.0014204528277363916,0.7701863354037267,exploratory FES fivefold-to-12-face bridge family,-0.0007141916160557011,0.0022587168872375257,0.9101563858949285,0.016373309150370975,0.49629673792176965,0.0035087806563158493,-0.0013839227621983692,0.003948724544720241,24.0,0.0,0.8908179301055152,False,no_directional_mu_sector_advantage
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,time_shifted,9,17640,882.0,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,0.0002609453840825324,0.0022901581449144086,0.8944602616251025,0.013190839883525663,0.49943709706886336,0.003468881223609523,0.000481499586278443,0.003982605600620936,25.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,random_event,9,17640,882.0,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,0.0007062612116806906,0.0011838438763310062,0.9067208419243553,0.008136969186058022,0.5023613988289668,0.001112267418679729,0.001205795106901175,0.0019918395501143634,190.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,endogenous,10,81900,4095.0,192,0.09999999999999999,19.2,0.0012931022942149243,0.001331891233599098,0.2422360248447205,exploratory FES fivefold-to-12-face bridge family,0.0013348360774165587,0.0022211785446595686,0.9257357754096258,0.010996765407396851,0.5037622973100264,0.0031178812976295454,0.002294142728618511,0.0038304363966370648,24.0,0.0,0.8575270538515719,True,directional_mu_sector_signal_not_fdr_confirmed
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,time_shifted,10,81900,4095.0,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,4.173378320163428e-05,0.0027236737569646626,0.7989396172685492,0.02065867236056279,0.49998550312857565,0.003442531503207236,-5.515291069217209e-05,0.004585869913905631,25.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,random_event,10,81900,4095.0,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,2.9448438174607226e-06,0.0012878630070762352,0.8654057787793192,0.008892638517810803,0.49794484750937207,0.0011462183584710858,-0.00020348174744392998,0.0021679373761387534,190.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,endogenous,12,641580,32079.0,192,0.09999999999999999,19.2,-0.0005410761531825365,-0.0004072504580715264,0.6521739130434783,exploratory FES fivefold-to-12-face bridge family,-0.00042935731036486673,0.002213953933171297,0.8762013055233933,0.02165665121718639,0.5030243959639311,0.003760669672487718,-0.0006560788127304725,0.003848100250036361,24.0,0.0,0.8863521907000167,False,no_directional_mu_sector_advantage
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,time_shifted,12,641580,32079.0,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,0.0001117188428176697,0.0023718212988792725,0.8943603571660305,0.018154614981833437,0.5008346712821865,0.004125992845086205,1.9924936102339074e-05,0.0042251080390029805,25.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,random_event,12,641580,32079.0,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,-2.2106852293340332e-05,0.0010144347268679456,0.840977401237508,0.01694413556075262,0.5002778864498201,0.0012843076086031368,4.760043899991679e-05,0.0017356006748603318,190.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,endogenous,16,45652620,2282631.0,192,0.09999999999999999,19.2,0.0024004962333491154,0.0012384678743065619,0.14906832298136646,exploratory FES fivefold-to-12-face bridge family,0.0011197763183414956,0.00241348724492752,0.7951211563205598,0.0225604203151988,0.5029080884041702,0.004833399636171702,0.00199500917327594,0.004265753114992449,24.0,0.0,0.8575270538515719,True,directional_mu_sector_signal_not_fdr_confirmed
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,time_shifted,16,45652620,2282631.0,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,-0.0012807199150076196,0.0023820311482279197,0.8969709088084438,0.01613889269302119,0.49921047602675356,0.0037745088576021796,-0.001975914084198332,0.003943112554054927,25.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,random_event,16,45652620,2282631.0,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,-0.00011869155596506632,0.001046476096682629,0.8543758818340503,0.018638624190735524,0.4999942663460077,0.0009079607523611683,-0.00018759681565155568,0.0017747071213237093,190.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,endogenous,20,3549572460,177478623.0,192,0.09999999999999999,19.2,0.00340343763552573,0.002836426023450448,0.055900621118012424,exploratory FES fivefold-to-12-face bridge family,0.0034024428405821697,0.0023888966889154552,0.29650509751361886,0.015879244792970083,0.5104157213756086,0.004333298065386054,0.0054334414097146465,0.004101668476518572,24.0,0.0,0.8575270538515719,True,directional_mu_sector_signal_not_fdr_confirmed
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,time_shifted,20,3549572460,177478623.0,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,-9.947949435606365e-07,0.0022566551437327455,0.48514826499580294,0.03532036104783248,0.49434264248917936,0.004744028207171903,-0.0006624589590697666,0.003774894716124281,25.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,random_event,20,3549572460,177478623.0,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,0.0005660168171317216,0.001267229646708904,0.7387459693107497,0.021070664145315676,0.5009802286356941,0.0010020144304423654,0.0006948162556617759,0.0021405432841720418,190.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,endogenous,24,283961489100,14198074455.0,192,0.09999999999999999,19.2,0.0032234531823361052,0.0011763302640943778,0.12422360248447205,exploratory FES fivefold-to-12-face bridge family,0.0007588402032952943,0.002092383103534025,0.4520655452939474,0.060863061608073116,0.5045356695902978,0.005447342767382247,0.00202523572162475,0.0036027518380067265,24.0,0.0,0.8575270538515719,True,directional_mu_sector_signal_not_fdr_confirmed
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,time_shifted,24,283961489100,14198074455.0,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,-0.002464612979040811,0.0023273130740777913,0.39722981571692895,0.04303773060398058,0.49637926996610054,0.005055263101965373,-0.00355898116719279,0.003958579750079378,25.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,random_event,24,283961489100,14198074455.0,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,-0.0004174900607990835,0.00105399530321597,0.4992235409776445,0.04492134982934597,0.5033597555082168,0.0014742176044287873,-0.0006560599462540847,0.0017757828011410847,190.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,endogenous,2,60,3.0,1309,0.06571604327262921,86.02230064387163,0.003148609314365201,0.0022249885829178397,0.07453416149068323,exploratory FES fivefold-to-12-face bridge family,-0.00043007240812681683,0.0024583386060206555,0.8287807669449384,0.0007555805655347389,0.4026802710696944,0.0003353564855306295,-0.0009593543289915064,0.0030927725453652995,234.0,0.0,0.8575270538515719,True,directional_mu_sector_signal_not_fdr_confirmed
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,time_shifted,2,60,3.0,1309,0.06571604327262921,86.02230064387163,,,,exploratory FES fivefold-to-12-face bridge family,-0.003578681722492018,0.0018582890815483893,0.7143422146232998,0.000607737516659265,0.40229001538779013,0.00031581562125139966,-0.005054845104933557,0.00253788521210897,234.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,random_event,2,60,3.0,1309,0.06571604327262921,86.02230064387163,,,,exploratory FES fivefold-to-12-face bridge family,-0.0026550609910446564,0.002244631066664985,0.8507509849182504,0.000390902025387101,0.397379812900715,0.0003811665502932831,-0.003774249868263866,0.0030076661604983633,237.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,endogenous,3,0,0.0,1309,0.06571604327262921,86.02230064387163,-0.00036961176979779034,-0.0017194204808667936,0.7453416149068323,exploratory FES fivefold-to-12-face bridge family,-0.004625640418849432,0.0016392069867837572,0.7306518691249907,0.0006794271426584451,0.4687983888784751,0.0004947835877882072,-0.005268562721970701,0.0020605817479739563,234.0,0.0,0.8908179301055152,False,no_directional_mu_sector_advantage
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,time_shifted,3,0,0.0,1309,0.06571604327262921,86.02230064387163,,,,exploratory FES fivefold-to-12-face bridge family,-0.004256028649051642,0.0019029694686136468,0.5907725083529374,0.0010555055091814,0.46432661471821374,0.00046189062925025955,-0.004879707634812319,0.002582874145761496,234.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,random_event,3,0,0.0,1309,0.06571604327262921,86.02230064387163,,,,exploratory FES fivefold-to-12-face bridge family,-0.0029062199379826384,0.0014894823928049718,0.7661759489509211,0.0005875147174012569,0.46910835035344184,0.0004832400758976908,-0.003442564464399323,0.001990592357771541,237.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,endogenous,4,300,15.0,1309,0.06571604327262921,86.02230064387163,-0.0027122375021816185,-0.0042267898981759,0.9813664596273292,exploratory FES fivefold-to-12-face bridge family,-0.0036724854525627794,0.0014076650880934392,0.653513831758537,0.0016697877835341842,0.5152992351108707,0.0005750197683290976,-0.003840509733649944,0.0017662348590213425,234.0,0.0,1.0,False,no_directional_mu_sector_advantage
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,time_shifted,4,300,15.0,1309,0.06571604327262921,86.02230064387163,,,,exploratory FES fivefold-to-12-face bridge family,-0.0009602479503811607,0.0013954189291703672,0.6233263516713134,0.0008612401743135721,0.5166849728864389,0.0005359873991801869,-0.000771007459980125,0.0018931831251886976,234.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,random_event,4,300,15.0,1309,0.06571604327262921,86.02230064387163,,,,exploratory FES fivefold-to-12-face bridge family,0.0005543044456131201,0.0018825834450729153,0.7362883544244834,0.00046367184913680137,0.5246114597916962,0.0005982253015010598,0.0011659111734552544,0.0025097814114670917,237.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,endogenous,5,120,6.0,1309,0.06571604327262921,86.02230064387163,-0.0019355813070099088,0.0005518090555866322,0.6708074534161491,exploratory FES fivefold-to-12-face bridge family,0.0003049027134740845,0.0015349795995589013,0.7807312641204855,0.001005506662644536,0.5130630967247144,0.0007165344850299454,0.00043416937458186177,0.0019319706788433763,234.0,0.0,0.8863521907000167,False,no_directional_mu_sector_advantage
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,time_shifted,5,120,6.0,1309,0.06571604327262921,86.02230064387163,,,,exploratory FES fivefold-to-12-face bridge family,0.0022404840204839935,0.0013684118920906558,0.7173975887530043,0.0007937170137158755,0.5148769245286668,0.0006855184574195355,0.0029600285451221527,0.0018594420208827612,234.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,random_event,5,120,6.0,1309,0.06571604327262921,86.02230064387163,,,,exploratory FES fivefold-to-12-face bridge family,-0.0002469063421125476,0.0015701048947592668,0.7832518032331173,0.0008297035850650383,0.5172967820357093,0.0007609104615594669,-0.00020970110036013797,0.0020974691084503917,237.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,endogenous,6,1740,87.0,1309,0.06571604327262921,86.02230064387163,0.00043194446872519,0.0012274261832902404,0.33540372670807456,exploratory FES fivefold-to-12-face bridge family,0.0008443818964916144,0.0013782995122525973,0.7729719192225062,0.0008140237568640928,0.5048239715479677,0.0007266081486322477,0.0010155094844439751,0.0017263211352836344,234.0,0.0,0.8575270538515719,True,directional_mu_sector_signal_not_fdr_confirmed
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,time_shifted,6,1740,87.0,1309,0.06571604327262921,86.02230064387163,,,,exploratory FES fivefold-to-12-face bridge family,0.0004124374277664244,0.0014363888136926534,0.7654694731309839,0.0006959722982469382,0.5045107010237617,0.0006364982878882382,0.0004734033870693015,0.0019552231929163815,234.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,random_event,6,1740,87.0,1309,0.06571604327262921,86.02230064387163,,,,exploratory FES fivefold-to-12-face bridge family,-0.000383044286798626,0.0015482005683078207,0.781939656667109,0.0007332550996225878,0.5014277164961157,0.0006186306671171966,-0.0006197217833311538,0.0020706333198170375,237.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,endogenous,8,11340,567.0,1309,0.06571604327262921,86.02230064387163,-0.00011182289538334313,-0.0005476383047069839,0.5900621118012422,exploratory FES fivefold-to-12-face bridge family,-0.0008981538603398172,0.0014856508296618024,0.8053306788638384,0.000886925516969153,0.49875167558004235,0.000847866903884741,-0.001192811894183104,0.0018655490018173368,234.0,0.0,0.8626288741053694,False,no_directional_mu_sector_advantage
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,time_shifted,8,11340,567.0,1309,0.06571604327262921,86.02230064387163,,,,exploratory FES fivefold-to-12-face bridge family,-0.0007863309649564741,0.0010004577652676149,0.7572131141584768,0.0017128854367476696,0.4990579309540818,0.000839382771022042,-0.0010513197383483178,0.0013444862258140402,234.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,random_event,8,11340,567.0,1309,0.06571604327262921,86.02230064387163,,,,exploratory FES fivefold-to-12-face bridge family,-0.0003505155556328334,0.0015568305306298746,0.7458868894178603,0.0010490220099110253,0.49409943033719106,0.0007023574815476706,-0.000608758194251539,0.002078862724050581,237.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,endogenous,9,17640,882.0,1309,0.06571604327262921,86.02230064387163,0.00024645542623407193,0.0007102170927656146,0.34782608695652173,exploratory FES fivefold-to-12-face bridge family,0.0016905000807170439,0.0014468053265343588,0.7686737195147754,0.0019066470401648725,0.5076016307632617,0.0006917521971436521,0.0018875954125482629,0.0018105282387919448,234.0,0.0,0.8575270538515719,True,directional_mu_sector_signal_not_fdr_confirmed
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,time_shifted,9,17640,882.0,1309,0.06571604327262921,86.02230064387163,,,,exploratory FES fivefold-to-12-face bridge family,0.001444044654482972,0.0011545064430597588,0.8068029953592493,0.0018845481894790568,0.5082463416413538,0.0007276156356473456,0.0017034854165483549,0.001569471284508624,234.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,random_event,9,17640,882.0,1309,0.06571604327262921,86.02230064387163,,,,exploratory FES fivefold-to-12-face bridge family,0.0009802829879514293,0.0016651821501566316,0.7748852794019777,0.0014142394101297458,0.5095420923535856,0.000818678180868283,0.0009385773867659491,0.002221861015760108,237.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,endogenous,10,81900,4095.0,1309,0.06571604327262921,86.02230064387163,0.0023514068968211684,7.01641883838781e-05,0.2608695652173913,exploratory FES fivefold-to-12-face bridge family,0.0009257595300182154,0.001521764980854258,0.7641603594672035,0.0011816499680748055,0.5037217742774354,0.001083860935127854,0.001210758174186531,0.001908864158511312,234.0,0.0,0.8575270538515719,True,directional_mu_sector_signal_not_fdr_confirmed
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,time_shifted,10,81900,4095.0,1309,0.06571604327262921,86.02230064387163,,,,exploratory FES fivefold-to-12-face bridge family,-0.001425647366802953,0.001160251444817856,0.7597309053871886,0.001515300292526855,0.502223862790791,0.0009877977581120533,-0.0018109976995240487,0.001584621675936383,234.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,random_event,10,81900,4095.0,1309,0.06571604327262921,86.02230064387163,,,,exploratory FES fivefold-to-12-face bridge family,0.0008555953416343373,0.001369899751286049,0.7707863104895064,0.0016732611217234186,0.5028249693633342,0.001124509762714104,0.0010848576422007763,0.0018281999124028403,237.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,endogenous,12,641580,32079.0,1309,0.06571604327262921,86.02230064387163,0.0008744392728186094,0.0010499114325925843,0.17391304347826086,exploratory FES fivefold-to-12-face bridge family,-5.028294271827714e-05,0.0013229825405457652,0.8074720910645647,0.0019695594595313184,0.4931580691544205,0.0008552255734073445,4.9063835281645447e-05,0.001664076751777339,234.0,0.0,0.8575270538515719,True,directional_mu_sector_signal_not_fdr_confirmed
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,time_shifted,12,641580,32079.0,1309,0.06571604327262921,86.02230064387163,,,,exploratory FES fivefold-to-12-face bridge family,-0.0009247222155368865,0.001100882463014061,0.7450301256490948,0.0019623195949543854,0.4915899404680477,0.0008199339555284162,-0.0010659287387250363,0.0014897723039229917,234.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,random_event,12,641580,32079.0,1309,0.06571604327262921,86.02230064387163,,,,exploratory FES fivefold-to-12-face bridge family,-0.0011001943753108615,0.0011991602704747248,0.7555457214241262,0.001050444003956373,0.4946441557293225,0.0006467717044235477,-0.001189066801323772,0.0016006291329867723,237.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,endogenous,16,45652620,2282631.0,1309,0.06571604327262921,86.02230064387163,-0.001540804957953836,-0.0037879253677204493,0.9440993788819876,exploratory FES fivefold-to-12-face bridge family,-0.00254778890121947,0.0012523490321181365,0.7265121999186184,0.005436168903560039,0.49367772078099037,0.0009037474681759701,-0.0030198489284641366,0.001574361796523698,234.0,0.0,0.9996346364632809,False,no_directional_mu_sector_advantage
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,time_shifted,16,45652620,2282631.0,1309,0.06571604327262921,86.02230064387163,,,,exploratory FES fivefold-to-12-face bridge family,-0.0010069839432656341,0.001262920577541027,0.7220210865610269,0.003331226621230647,0.49534942481183536,0.0008154664796195749,-0.0012666859592528907,0.00171245729642112,234.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,random_event,16,45652620,2282631.0,1309,0.06571604327262921,86.02230064387163,,,,exploratory FES fivefold-to-12-face bridge family,0.001240136466500979,0.0013810382404102622,0.6888011976601753,0.004113127492649086,0.4958058431402742,0.0006828724322031083,0.0016850384298711934,0.0018437567039169206,237.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,endogenous,20,3549572460,177478623.0,1309,0.06571604327262921,86.02230064387163,0.00869515309262868,0.0035099374008125935,0.006211180124223602,exploratory FES fivefold-to-12-face bridge family,0.006524787574975844,0.001356136891970407,0.0,0.0,0.4590728284761057,0.0006530255739864444,0.007718043435407752,0.0016959046950096501,234.0,0.0,0.44720496894409933,True,directional_mu_sector_signal_not_fdr_confirmed
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,time_shifted,20,3549572460,177478623.0,1309,0.06571604327262921,86.02230064387163,,,,exploratory FES fivefold-to-12-face bridge family,-0.0021703655176528356,0.0012728165068184101,0.05497846051976082,0.005314089303705848,0.4542173714275382,0.0003954440169679364,-0.0028778059821290237,0.0017255040104317365,234.0,0.0,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,random_event,20,3549572460,177478623.0,1309,0.06571604327262921,86.02230064387163,,,,exploratory FES fivefold-to-12-face bridge family,0.00301485017416325,0.001362173002058733,0.0,0.0,0.46441291732381107,0.0004547923896675501,0.0030955955147075353,0.0018191561256663566,237.0,0.0,,False,control_condition
