source_file,condition,column,n_values,period,preferred_bin,chi_square_p,Vcos_h1_D24,Vsin_h1_D24,resultant_h1_D24,Vcos_h2_D12,Vsin_h2_D12,resultant_h2_D12,Vcos_h3_D8,Vsin_h3_D8,resultant_h3_D8,sin_cos_balance_h1,chi_square_fdr_q
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,control,distance_z,223,24,3,0.9999999999999986,0.0003688893825092911,-0.0006389351528789204,0.0007377787650186846,-0.0006007829426707173,-0.0010405865810264008,0.001201565885341416,-0.004484304932735329,7.73163500124368e-17,0.004484304932735329,0.9997299542296304,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,control,r_local,223,24,3,0.9999999999999986,0.0003688893825092911,-0.0006389351528789204,0.0007377787650186846,-0.0006007829426707173,-0.0010405865810264008,0.001201565885341416,-0.004484304932735329,7.73163500124368e-17,0.004484304932735329,0.9997299542296304,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,control,r_local_z,223,24,3,0.9999999999999986,0.0003688893825092911,-0.0006389351528789204,0.0007377787650186846,-0.0006007829426707173,-0.0010405865810264008,0.001201565885341416,-0.004484304932735329,7.73163500124368e-17,0.004484304932735329,0.9997299542296304,1.0
backups/mm_original_state/Chapter3/ricci_eps72_restoring_test.csv,other,eps72_deg,650,24,22,0.0,0.9196272537043986,-0.16262348926138295,0.9338954358039455,0.7061488184659631,-0.2612691880658148,0.7529327609112555,0.43006565627826027,-0.2615892439830635,0.5033740172850417,0.24299623555698435,0.0
backups/mm_original_state/Chapter3/ricci_eps72_restoring_test.csv,other,deps72_deg,650,24,23,0.0,0.8695735608738694,-0.11890002963796521,0.8776647394186291,0.5578421316958473,-0.1733747308225161,0.5841631973881503,0.2382803861444747,-0.1553580862419954,0.2844532956074428,0.2493264687640958,0.0
backups/mm_original_state/Chapter3/ricci_phase_sync_summary.csv,other,circ_mean_deg,26,24,0,1.5530392132431694e-43,0.9804311343447765,-0.12873113446645146,0.9888462540625842,0.9240876708318776,-0.24484713091478674,0.9559749687626173,0.8376220997327697,-0.33762209973277063,0.9031054557407451,0.148300000121675,4.141437901981785e-43
backups/mm_original_state/Chapter3/ricci_phase_sync_summary.csv,other,mean_abs_dpsi_deg,26,24,2,1.192371156939532e-37,0.8485634952050464,0.5014129197166111,0.9856342736803249,0.45500488534316136,0.8265531175679455,0.9435144417800044,-0.027196414661021007,0.8760836381943086,0.8765056680262772,0.6528494245115647,2.6015370696862517e-37
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,other,phase,226,24,12,2.1460546580220392e-197,-0.006408352814531131,0.028195624991295087,0.028914706542609993,0.8923217619687385,-0.2443896053432256,0.9251834445572464,0.004961594440529031,0.0156439553359853,0.016411909028098817,0.9782127278232361,8.584218632088157e-197
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,other,phase_z,226,24,2,0.9999999999999923,-0.0001507706801369312,-0.0011452170137279973,0.0011550990461951843,0.0005928079478564328,-0.0001588424108949353,0.0006137199479735612,-0.0012959876938647462,-0.003128791067197041,0.003386579047478571,0.999005553666409,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,other,phi,226,24,2,0.9999999999999923,-0.0001507706801369312,-0.0011452170137279973,0.0011550990461951843,0.0005928079478564328,-0.0001588424108949353,0.0006137199479735612,-0.0012959876938647462,-0.003128791067197041,0.003386579047478571,0.999005553666409,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,other,dphi,226,24,2,0.9999999999999923,-0.0001507706801369312,-0.0011452170137279973,0.0011550990461951843,0.0005928079478564328,-0.0001588424108949353,0.0006137199479735612,-0.0012959876938647462,-0.003128791067197041,0.003386579047478571,0.999005553666409,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,other,distance,226,24,2,0.9999999999999923,-0.0001507706801369312,-0.0011452170137279973,0.0011550990461951843,0.0005928079478564328,-0.0001588424108949353,0.0006137199479735612,-0.0012959876938647462,-0.003128791067197041,0.003386579047478571,0.999005553666409,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,other,distance_z,226,24,2,0.9999999999999923,-0.0001507706801369312,-0.0011452170137279973,0.0011550990461951843,0.0005928079478564328,-0.0001588424108949353,0.0006137199479735612,-0.0012959876938647462,-0.003128791067197041,0.003386579047478571,0.999005553666409,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,other,r_local,226,24,2,0.9999999999999923,-0.0001507706801369312,-0.0011452170137279973,0.0011550990461951843,0.0005928079478564328,-0.0001588424108949353,0.0006137199479735612,-0.0012959876938647462,-0.003128791067197041,0.003386579047478571,0.999005553666409,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,other,r_local_z,226,24,2,0.9999999999999923,-0.0001507706801369312,-0.0011452170137279973,0.0011550990461951843,0.0005928079478564328,-0.0001588424108949353,0.0006137199479735612,-0.0012959876938647462,-0.003128791067197041,0.003386579047478571,0.999005553666409,1.0
