event_class,event_role,null_index,null_model,n_nodes,n_directed_edges,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,D12_recovery,D24_recovery
hybrid_phi_sign_switch,primary_phi_fes,59,degree-matched directed random graph,12,48,0.001540631051320769,0.0027342471735434504,0.5146455279830587,0.5032163267317084
hybrid_phi_sign_switch,primary_phi_fes,60,degree-matched directed random graph,12,48,0.0009056634464480403,0.002799706611847799,0.5232897597327295,0.49961626951059734
hybrid_phi_sign_switch,primary_phi_fes,61,degree-matched directed random graph,12,48,0.0023262812258002196,0.0022449461565945683,0.5182593212483441,0.5169293523561245
hybrid_phi_sign_switch,primary_phi_fes,62,degree-matched directed random graph,12,48,0.004176325329471748,0.0033934696782160537,0.5176372944571308,0.5310159156852212
hybrid_phi_sign_switch,primary_phi_fes,63,degree-matched directed random graph,12,48,0.0010378117398371783,0.002902043650256611,0.5279968751375993,0.5066695026769921
hybrid_phi_sign_switch,primary_phi_fes,64,degree-matched directed random graph,12,48,0.003940242721725998,0.0023543824032000067,0.5463941180079652,0.4951819046630243
hybrid_phi_sign_switch,primary_phi_fes,65,degree-matched directed random graph,12,48,0.0012066352918295618,0.001660885846190131,0.5094688243179801,0.5011796851275511
hybrid_phi_sign_switch,primary_phi_fes,66,degree-matched directed random graph,12,48,0.0023437070992375336,0.002426390603849276,0.5270503082007068,0.4921692392692448
hybrid_phi_sign_switch,primary_phi_fes,67,degree-matched directed random graph,12,48,0.001928635081530031,0.0025799679148335885,0.5157167937358624,0.5144841393200364
hybrid_phi_sign_switch,primary_phi_fes,68,degree-matched directed random graph,12,48,0.0018137715036553826,0.002516827130937465,0.5351185032263632,0.4986474266725014
